Klasse,minimumSteigungWert,maximumSteigungWert,minimumSenkungWert,maximumSenkungWert,steigungA,steigungB,steigungC,senkungA,senkungB,senkungC,mittelA,mittelB,mittelC,gesamtA,gesamtB,gesamtC,fftAnfangMedian,fftAnfangMittel,fftAnfangPSD,fftMitteMedian,fftMitteMittel,fftMittePSD,fftEndeMedian,fftEndeMittel,fftEndePSD,fftGesamtMedian,fftGesamtMittel,fftGesamtPSD,mittelwert,signalstärke,varianz,standardabweichung,energie,kurtosis,schiefe,zeroCrossings,laenge,maximalwert,minimalwert,minimumSteigungWert,maximumSteigungWert,minimumSenkungWert,maximumSenkungWert,steigungA,steigungB,steigungC,senkungA,senkungB,senkungC,mittelA,mittelB,mittelC,gesamtA,gesamtB,gesamtC,fftAnfangMedian,fftAnfangMittel,fftAnfangPSD,fftMitteMedian,fftMitteMittel,fftMittePSD,fftEndeMedian,fftEndeMittel,fftEndePSD,fftGesamtMedian,fftGesamtMittel,fftGesamtPSD,mittelwert,signalstärke,varianz,standardabweichung,energie,kurtosis,schiefe,zeroCrossings,laenge,maximalwert,minimalwert,minimumSteigungWert,maximumSteigungWert,minimumSenkungWert,maximumSenkungWert,steigungA,steigungB,steigungC,senkungA,senkungB,senkungC,mittelA,mittelB,mittelC,gesamtA,gesamtB,gesamtC,fftAnfangMedian,fftAnfangMittel,fftAnfangPSD,fftMitteMedian,fftMitteMittel,fftMittePSD,fftEndeMedian,fftEndeMittel,fftEndePSD,fftGesamtMedian,fftGesamtMittel,fftGesamtPSD,mittelwert,signalstärke,varianz,standardabweichung,energie,kurtosis,schiefe,zeroCrossings,laenge,maximalwert,minimalwert
Finger5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,121.04684314213719,215.10501779235943,95.35327239259047,240.25435292183727,167.9318546561683,2.4682895348679494,-0.11389850232754739,167.9318546561683,2.4682895348679494,-0.11389850232754739,167.9318546561683,2.4682895348679494,-0.11389850232754739,167.9318546561683,2.4682895348679494,-0.11389850232754739,1.0,0.9384344461848544,589210.3694075751,0.0,0.0,597115.5783748516,0.0,0.0,0.0,0.0,0.0,0.0,-3.0128479999999933,4219.115300986599,126615.64775390073,355.8309257974927,784044.0600691659,-1.5440413720733013,-0.15993274503198296,1.0,24.0,474.73755,-552.88696,71.29095314826118,326.8421604491799,98.13971251716755,339.4856544826469,347.04563835284966,3.8218539320841955,2.7016799146040285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3336333716506451,1341122.3702455838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finger5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33.052991342263994,175.92988947284422,67.60746867150421,192.16121604095616,74.9144277022923,20.34921084921865,-2.1282842534284008,85.91426841603072,-2.60839234224521,0.06050698280393152,85.91426841603072,-2.60839234224521,0.06050698280393152,85.91426841603072,-2.60839234224521,0.06050698280393152,7.0,9.584783089941043,2.607044961057925E7,0.0,0.35778552249589973,1174805.8981903233,0.0,0.0,0.0,0.0,0.0,0.0,-51.242508361935485,5085.381607238966,35698.827928343286,188.94133462094334,588470.7375988855,-0.12805235341636578,-0.16763484634043446,8.0,62.0,382.3883,-486.01685,33.18495470948398,231.28064338411835,44.932906619873606,259.473752570452,271.95937752177326,-7.713655471801758,-7.713655471801758,62.4158097806328,45.03809303689138,-2.7057590762853927,271.95937752177326,-7.713655471801758,-7.713655471801758,62.4158097806328,45.03809303689138,-2.7057590762853927,1.0,1.1102030395687363,112549.149286701,0.0,0.0,597115.5783748516,0.0,0.0,0.0,0.0,0.0,0.0,64.6757413842105,3180.968403878673,139305.9640043486,373.23714178032793,648428.3555442168,-1.2382607872605997,-0.06188356632860051,3.0,19.0,610.1898,-556.8146
Finger5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51.937976117093086,211.39064003835395,72.4160888213581,243.99520693985102,82.52658473183988,53.92034729132291,-4.537108825343502,82.52658473183988,53.92034729132291,-4.537108825343502,82.52658473183988,53.92034729132291,-4.537108825343502,82.52658473183988,53.92034729132291,-4.537108825343502,1.0,0.8874486712752487,386948.116892459,0.0,0.35598454947795344,2448078.368175005,0.0,0.0,0.0,0.0,0.0,0.0,309.3893868571428,2346.2316626250736,38798.43502443673,196.97318351602263,463384.80502457474,-1.715084417747212,-0.01857048150718626,0.0,14.0,580.9845,53.274536,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Finger5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,133.69196369901064,309.7109890281115,67.55874245752919,328.94434514606553,33.917387791713054,70.92714184937222,-4.493243404552167,33.917387791713054,70.92714184937222,-4.493243404552167,33.917387791713054,70.92714184937222,-4.493243404552167,33.917387791713054,70.92714184937222,-4.493243404552167,1.0,0.8711690778893876,2303944.7472549477,0.0,0.0,1411707.78903961,1.0,0.8185003756980277,2.7254755690715816E7,0.0,0.0,0.0,-369.6991004375,3482.3134052865557,83822.85539756429,289.5217701617001,887759.6738543891,-1.6141094393098603,0.22285092139897636,1.0,16.0,70.19348,-708.9844,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Finger5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36.84744169536077,356.4107040026201,71.0872243996108,427.4778810108455,158.60001331109993,-2.5676623857299603,0.02429810531828147,158.60001331109993,-2.5676623857299603,0.02429810531828147,158.60001331109993,-2.5676623857299603,0.02429810531828147,158.60001331109993,-2.5676623857299603,0.02429810531828147,28.0,37.17893051674975,1.1842907678791585E9,0.0,0.3572794096858562,6440128.560525888,2.0,1.9272854239817288,1265209.3649105835,0.0,0.0,0.0,-18.56900782664336,20046.698715925642,122586.10951793488,350.12299198700856,4363526.735513506,1.4311902456715604,0.20320048645972474,13.0,143.0,1107.486,-1095.3003
Finger5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54.831057279780005,253.2509610407369,102.39967791392375,284.2368663967588,113.63037049397735,59.76287412577585,-5.632637707097871,113.63037049397735,59.76287412577585,-5.632637707097871,113.63037049397735,59.76287412577585,-5.632637707097871,113.63037049397735,59.76287412577585,-5.632637707097871,3.0,2.1062296342367026,67325.76162267491,0.0,0.0,898063.9864672644,0.0,0.0,0.0,0.0,0.0,0.0,304.8586351538462,2477.484489754913,80062.85103721078,282.9537966474576,551097.8788366326,-1.7007883732474594,-0.2695889073066632,1.0,13.0,640.4022,-89.42871,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Finger5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,70.26175480702598,303.62151586844044,77.09837764854095,337.13974071826686,355.6501474401128,-5.3973541259765625,-5.397357940673828,355.6501474401128,-5.3973541259765625,-5.397357940673828,355.6501474401128,-5.3973541259765625,-5.397357940673828,100.69730392043266,-7.62573074247814,0.44584627020527634,3.0,3.8507990766227747,4.9789131787712395E7,0.0,0.0,957421.153441,1.0,0.8312671004372699,2.5177353412671246E7,0.0,0.0,0.0,-29.250375394736807,5203.929951736533,107228.07447929788,327.45698111247816,1010200.8159418418,-0.04965440034884061,-1.0804540327321335,1.0,38.0,347.74475,-807.3761,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Finger5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,90.37516640077524,351.6951836286325,120.27269273140578,385.6294271940897,356.5204185446322,-85.38822270785454,6.337527902871187,128.47417762961345,87.12461802131497,-7.976697224423887,356.5204185446322,-85.38822270785454,6.337527902871187,128.47417762961345,87.12461802131497,-7.976697224423887,3.0,2.2317487994761867,93086.36674952746,0.0,0.0,1159433.6759708002,0.0,0.0,0.0,0.0,0.0,0.0,394.45777707692315,3281.031320256763,154859.58843796985,393.52203043536184,984026.4977800116,-1.4920458110251063,-0.1127735586570704,1.0,13.0,951.6907,-207.4585,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Finger5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.70011789620414,178.85431402537964,43.82534327570303,204.46101173718588,52.98137967090997,-0.35466213697757176,7.294285089486825E-4,52.98137967090997,-0.35466213697757176,7.294285089486825E-4,52.98137967090997,-0.35466213697757176,7.294285089486825E-4,52.98137967090997,-0.35466213697757176,7.294285089486825E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finger5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,167.98799472906734,427.7259573028313,119.1064671430427,448.5177184776746,428.63789000206407,-51.16631079748731,-0.3002876522286897,428.63789000206407,-51.16631079748731,-0.3002876522286897,428.63789000206407,-51.16631079748731,-0.3002876522286897,428.63789000206407,-51.16631079748731,-0.3002876522286897,2.0,3.5491861965122715,2.377635423318023E8,0.0,0.0,2343848.2278964487,0.0,0.0,0.0,0.0,0.0,0.0,-63.90075557575764,9851.772626943233,421103.1338775634,648.9245979908324,3484235.853751364,-1.0638011828317933,0.13003930573374833,2.0,33.0,1015.64026,-1170.4285,107.64577671721483,338.4290258378773,142.78764537765377,374.45660925419253,284.50046919030785,-45.36911434318404,3.0092803513463977,284.50046919030785,-45.36911434318404,3.0092803513463977,284.50046919030785,-45.36911434318404,3.0092803513463977,163.64049843815292,13.046780786951558,-0.3666066602002669,4.0,4.773227349529367,1.1656957617324823E8,0.0,0.3352671135176438,1567832.8460917403,0.0,0.0,0.0,0.0,0.0,0.0,-46.78894200000003,9192.00815247125,250726.41323346205,500.72588632250887,2467134.557840294,-0.6877461830402982,0.180200196711451,6.0,40.0,1085.6323,-962.265
