Klasse,minimumSteigungWert1,maximumSteigungWert1,minimumSenkungWert1,maximumSenkungWert1,steigungA1,steigungB1,steigungC1,senkungA1,senkungB1,senkungC1,mittelA1,mittelB1,mittelC1,gesamtA1,gesamtB1,gesamtC1,fftAnfangMedian1,fftAnfangMittel1,fftAnfangPSD1,fftMitteMedian1,fftMitteMittel1,fftMittePSD1,fftEndeMedian1,fftEndeMittel1,fftEndePSD1,fftGesamtMedian1,fftGesamtMittel1,fftGesamtPSD1,mittelwert1,signalstärke1,varianz1,standardabweichung1,energie1,kurtosis1,schiefe1,zeroCrossings1,laenge1,maximalwert1,minimalwert1,minimumSteigungWert2,maximumSteigungWert2,minimumSenkungWert2,maximumSenkungWert2,steigungA2,steigungB2,steigungC2,senkungA2,senkungB2,senkungC2,mittelA2,mittelB2,mittelC2,gesamtA2,gesamtB2,gesamtC2,fftAnfangMedian2,fftAnfangMittel2,fftAnfangPSD2,fftMitteMedian2,fftMitteMittel2,fftMittePSD2,fftEndeMedian2,fftEndeMittel2,fftEndePSD2,fftGesamtMedian2,fftGesamtMittel2,fftGesamtPSD2,mittelwert2,signalstärke2,varianz2,standardabweichung2,energie2,kurtosis2,schiefe2,zeroCrossings2,laenge2,maximalwert2,minimalwert2,minimumSteigungWert3,maximumSteigungWert3,minimumSenkungWert3,maximumSenkungWert3,steigungA3,steigungB3,steigungC3,senkungA3,senkungB3,senkungC3,mittelA3,mittelB3,mittelC3,gesamtA3,gesamtB3,gesamtC3,fftAnfangMedian3,fftAnfangMittel3,fftAnfangPSD3,fftMitteMedian3,fftMitteMittel3,fftMittePSD3,fftEndeMedian3,fftEndeMittel3,fftEndePSD3,fftGesamtMedian3,fftGesamtMittel3,fftGesamtPSD3,mittelwert3,signalstärke3,varianz3,standardabweichung3,energie3,kurtosis3,schiefe3,zeroCrossings3,laenge3,maximalwert3,minimalwert3
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,117.65044740647907,329.7221355788522,96.41744593808482,361.43705165489956,334.43524590098,-55.2820376236632,2.134040255305621,98.22603220873134,79.57259167842562,-6.2763145388256305,98.22603220873134,79.57259167842562,-6.2763145388256305,98.22603220873134,79.57259167842562,-6.2763145388256305,1.0,1.1560502863627689,635550.1657471147,0.0,0.0,1596133.976853442,0.0,0.0,0.0,0.0,0.0,0.0,410.9678035,3475.9686873430333,109314.04913954025,330.6267520022242,984472.9039577887,-1.5653596595645707,-0.3357260295892669,1.0,14.0,798.3124,-139.07776
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,77.23295284383799,470.1215266434992,117.84961769780887,513.4404390000477,175.95232995596598,63.764674165016004,-4.018670395835365,175.95232995596598,63.764674165016004,-4.018670395835365,175.95232995596598,63.764674165016004,-4.018670395835365,175.95232995596598,63.764674165016004,-4.018670395835365,1.0,1.174215837540219,224836.1882091138,0.0,0.0,1837460.9302456572,2.0,2.4124179126954197,4.5839400621025376E7,0.0,0.0,0.0,-235.2115044526316,5771.477688323793,411367.3110204122,641.3792255915467,2118900.511922375,-1.2517133913512304,-0.07826261622589939,3.0,19.0,849.1699,-1313.3331,29.849919830859122,202.87605117849193,101.67509656749675,234.06243859164582,99.53440778255788,47.169789272634034,-3.886596000118665,99.53440778255788,47.169789272634034,-3.886596000118665,99.53440778255788,47.169789272634034,-3.886596000118665,99.53440778255788,47.169789272634034,-3.886596000118665,1.0,0.9823946439375658,199846.18456708585,0.0,0.0,0.0,1.0,0.8334476056410263,1.3065972243226549E7,0.0,0.0,0.0,-303.82263206733336,2500.9490512398497,43629.79873765289,208.87747302582176,497213.1160288609,-1.3656292624277813,0.37219058133642907,1.0,15.0,51.361084,-592.1631
Finger1,167.7975941571691,520.3876688982552,71.19772304668194,542.732429425742,575.1342007802195,36.900467306858445,-9.612896286557088,575.1342007802195,36.900467306858445,-9.612896286557088,575.1342007802195,36.900467306858445,-9.612896286557088,575.1342007802195,36.900467306858445,-9.612896286557088,5.0,8.441601348664937,1.1266188358487742E9,0.0,0.7937399138970109,5.607175591594256E7,0.0,0.0,0.0,0.0,0.0,0.0,-13.357370923076875,16931.828779198655,506598.3266303156,711.7572104519319,6569402.0873244945,-1.2938608833193366,-0.35793189079799154,2.0,52.0,947.0581,-1249.9878,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,78.00952653243726,498.4495595078618,239.08241406488582,573.5576932317982,483.9314410112105,-106.97850192124099,7.5107498790717955,413.31594165856995,7.855506445697529,-0.5361270930524249,413.31594165856995,7.855506445697529,-0.5361270930524249,413.31594165856995,7.855506445697529,-0.5361270930524249,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8948062104771575,2.8352572269372627E7,0.0,0.0,0.0,-232.33987358064527,11396.523027987574,648591.8577095845,805.3520085711493,5221875.809063807,-0.6703502027898578,0.5280220432601069,5.0,31.0,1470.3369,-1382.1167,196.55416856575928,479.9011522096196,142.42486576759342,581.7166128061309,589.8106208780052,-18.265472412109375,-18.26547622680664,53.538081495834376,1.858146736332003,0.1020639236946046,53.538081495834376,1.858146736332003,0.1020639236946046,53.538081495834376,1.858146736332003,0.1020639236946046,6.0,8.17463913821345,4.615460534729192E8,0.0,0.0,4077557.14333444,0.0,0.0,0.0,0.0,0.0,0.0,-18.033557877966068,13148.659438870796,362489.60697221133,602.0710979379522,5372508.351218304,0.488850519357809,0.29627721871217594,5.0,59.0,1379.6997,-1388.9648
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47.692626450037935,225.64216690711507,94.11217233790086,253.01047983404985,48.548464438701785,-0.07654615470987625,5.744670483461608E-5,48.548464438701785,-0.07654615470987625,5.744670483461608E-5,48.548464438701785,-0.07654615470987625,5.744670483461608E-5,48.548464438701785,-0.07654615470987625,5.744670483461608E-5,0.0,0.0,0.0,0.0,0.0,437383.14792326017,1.0,1.8924597682865523,4.4511071615465626E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,111.74094489311457,298.45144224526734,102.33256996512384,339.0050876705045,107.60510992136028,68.92377706877903,-5.521346146358326,107.60510992136028,68.92377706877903,-5.521346146358326,107.60510992136028,68.92377706877903,-5.521346146358326,107.60510992136028,68.92377706877903,-5.521346146358326,1.0,1.1059540404512183,782686.9734851809,0.0,0.0,1420096.0505135092,1.0,0.8420321341630597,2.718482737046299E7,0.0,0.0,0.0,-384.5391366428571,3256.5527593665133,91731.77166738988,302.8725336959261,854048.1932257751,-1.4217655224859485,0.36786707295194415,1.0,14.0,146.73157,-749.5697,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,104.58119685962029,306.7437901557701,72.42007557673912,339.9589935246847,42.88205024418059,-0.03959515644731759,1.7318050387945334E-5,42.88205024418059,-0.03959515644731759,1.7318050387945334E-5,42.88205024418059,-0.03959515644731759,1.7318050387945334E-5,42.88205024418059,-0.03959515644731759,1.7318050387945334E-5,0.0,0.0,0.0,0.0,0.0,1418416.44853441,1.0,0.8423216960487558,2.914551861177126E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finger1,7.8189894293064635,200.39961164372855,64.12850427754226,226.74228512726026,238.4398109090362,-4.468622207641602,-4.468622207641602,0.0,0.0,0.0,69.03552905734261,56.50780673366063,-5.444218154806006,69.03552905734261,56.50780673366063,-5.444218154806006,0.0,0.8551109649541497,38018.56650374332,0.0,0.0,0.0,1.0,0.8419341750819529,1.085182335965389E7,1.0,1.697555588030166,2.2894888563241106E7,235.67997944615385,1766.3290030374353,47092.55834092019,217.00819878732736,319361.5974753506,-1.6420129770501728,0.1455686942261686,1.0,13.0,555.00183,-69.89136,139.77411490989297,225.41523250276532,132.06523707353048,274.21983916139556,140.32598536081696,-6.347329999549132,0.08271294618153247,140.32598536081696,-6.347329999549132,0.08271294618153247,140.32598536081696,-6.347329999549132,0.08271294618153247,140.32598536081696,-6.347329999549132,0.08271294618153247,1.0,1.3992407680833208,635492.3356699689,0.0,0.36051269787481005,3354316.929257661,0.0,0.0,0.0,0.0,0.0,0.0,25.733546352736784,8140.094833130237,47446.30495840223,217.821727470889,1203332.5655995891,1.0068415154171717,0.746105620245964,8.0,95.0,669.70825,-442.00745,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,118.13135336790126,338.58608734026893,140.87438046389352,377.4507145741536,133.92477889769066,52.93060936817801,-0.54940252968197,133.92477889769066,52.93060936817801,-0.54940252968197,133.92477889769066,52.93060936817801,-0.54940252968197,133.92477889769066,52.93060936817801,-0.54940252968197,1.0,1.0312410584001375,733590.4636028244,0.0,0.0,1369431.46557441,1.0,0.8265624854580943,3.2522748804113317E7,0.0,0.0,0.0,-410.52180955714283,3551.4821205734647,138614.09132015033,372.30913408100844,1040549.4496062609,-1.2646782323811352,0.38568335697525985,1.0,14.0,243.61267,-889.0503,173.60638373649854,379.0760340688494,70.98970251964643,413.6479135980589,42.17158379021157,5.871733925166211,0.10808225715689623,42.17158379021157,5.871733925166211,0.10808225715689623,42.17158379021157,5.871733925166211,0.10808225715689623,42.17158379021157,5.871733925166211,0.10808225715689623,4.0,5.286757887219892,8478151.537770659,0.0,0.0,2254369.098946036,1.0,0.8320240693546868,4.2160955400971144E7,0.0,0.0,0.0,156.03446815625,5387.655499137228,153120.1318173638,391.3056756774221,1433682.918705544,-1.0053565323714626,0.8043942676009425,2.0,32.0,888.0432,-262.8479
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24.846228928799665,211.10372189071444,138.15338506072052,250.07248287258304,339.7662169181573,-6.2647847576883535,0.035284252614860845,339.7662169181573,-6.2647847576883535,0.035284252614860845,339.7662169181573,-6.2647847576883535,0.035284252614860845,339.7662169181573,-6.2647847576883535,0.035284252614860845,7.0,9.168212426622924,3.781571986268052E8,0.0,0.0,587659.2468652095,7.0,9.326236066460758,1.477767252817646E8,0.0,0.0,0.0,-28.540648824761877,14891.152012466648,137985.05326951089,371.46339425239586,3569200.7643623664,0.3948841337211775,0.0640715456675094,9.0,105.0,872.6349,-893.78357
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,58.52788265651625,323.51244724695295,91.15379701018284,363.3740265760488,63.45301973714777,84.36514782696611,-6.293129959990395,63.45301973714777,84.36514782696611,-6.293129959990395,63.45301973714777,84.36514782696611,-6.293129959990395,63.45301973714777,84.36514782696611,-6.293129959990395,1.0,1.125144243366212,2143473.1155399648,0.0,0.0,1416977.5705175686,1.0,0.8257471775371878,2.910664826541949E7,0.0,0.0,0.0,-393.64074539999996,3422.608909132944,105996.5392085394,325.5710970103756,958240.8399036415,-1.5699280499322188,0.13576555924916578,1.0,15.0,102.21863,-823.8922,48.61811883753174,246.34422540078597,93.24268557335265,290.8166121512054,221.64506918947882,-11.999518167224153,0.21985943667204566,233.78064401270854,-3.5641997193484087,0.03105735919267094,221.64506918947882,-11.999518167224153,0.21985943667204566,233.78064401270854,-3.5641997193484087,0.03105735919267094,12.0,17.585139907855275,5.2501919082177216E8,0.0,0.7911140371389015,1.5987971100153731E7,3.0,4.841068649899139,3.23700574090899E7,0.0,0.0,0.0,-0.3226764612244852,15564.87768530025,127690.91299836556,357.3386530986615,3101603.259679259,-0.7091257443501835,0.20507770978569112,6.0,98.0,657.5226,-775.6531
Finger1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,80.4604143702909,307.58317389567895,104.22267773479119,323.56954118004694,242.51701309310647,-2.0769877581300307,-0.20179765610650335,242.51701309310647,-2.0769877581300307,-0.20179765610650335,242.51701309310647,-2.0769877581300307,-0.20179765610650335,242.51701309310647,-2.0769877581300307,-0.20179765610650335,1.0,1.1660510335125822,525666.2948602997,0.0,0.0,762546.5956279397,3.0,4.436128764890266,2.172961998281289E8,0.0,0.0,0.0,-205.947877037037,5695.4309773508885,157360.94010691255,396.687458973576,1310881.8700395848,-0.793206459041905,0.5268070826729297,3.0,27.0,635.66895,-794.8883,137.45043846156094,397.80482033010406,105.23548962781905,442.7296789055965,406.944275989703,-92.75653435592312,7.387048092577004,76.23048196390573,70.06591975948209,-3.967908591992618,76.23048196390573,70.06591975948209,-3.967908591992618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,1.0,0.825027720355188,3.960609224620334E7,0.0,0.0,0.0,495.5449441666667,5009.5175626065575,99467.98475376396,315.3854542520374,1587772.1862320504,-1.3375400351813314,0.10400024264708178,0.0,18.0,1020.57495,86.10535
Finger1,246.88700271122903,406.67245180067914,85.04015036163983,479.1751283450263,492.1122490784171,-13.281224013655446,-5.459978647036223,492.1122490784171,-13.281224013655446,-5.459978647036223,492.1122490784171,-13.281224013655446,-5.459978647036223,492.1122490784171,-13.281224013655446,-5.459978647036223,2.0,1.5696653914408445,344201.97997589293,0.0,0.3510332655273919,1.1534238502848856E7,1.0,0.8434760312906355,5.320916117178567E7,0.0,0.0,0.0,538.74755536,5177.436509086904,195555.35733085446,442.21641458776094,1979944.5168956143,-1.7280117191277808,-0.31268882825124245,1.0,15.0,1043.0328,-87.31384,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,185.20734357888608,419.34597674302876,157.29456513343231,457.33913590041584,183.74527177105392,91.64186929611378,-7.961470833561535,183.74527177105392,91.64186929611378,-7.961470833561535,183.74527177105392,91.64186929611378,-7.961470833561535,183.74527177105392,91.64186929611378,-7.961470833561535,1.0,1.2310098231920041,593985.5898640306,0.0,0.0,2219725.42980049,1.0,0.8433286182928691,5.63927144470091E7,0.0,0.0,0.0,-482.0892426923077,4361.798298143024,258919.10346794614,508.84094122618137,1603601.5860729404,-1.488947898617254,0.4558673337855667,1.0,13.0,378.86353,-1070.929
