Klasse,minimumSteigungWert,maximumSteigungWert,minimumSenkungWert,maximumSenkungWert,steigungA,steigungB,steigungC,senkungA,senkungB,senkungC,mittelA,mittelB,mittelC,gesamtA,gesamtB,gesamtC,fftAnfangMedian,fftAnfangMittel,fftAnfangPSD,fftMitteMedian,fftMitteMittel,fftMittePSD,fftEndeMedian,fftEndeMittel,fftEndePSD,fftGesamtMedian,fftGesamtMittel,fftGesamtPSD,mittelwert,signalstärke,varianz,standardabweichung,energie,kurtosis,schiefe,zeroCrossings,laenge,maximalwert,minimalwert
Finger3,159.50869083917468,354.68757789775196,100.30329102982846,396.1163293063818,408.6739180605332,3.7692156977254854,3.7692156977254854,354.19331496315635,-28.710334600363467,-2.0670787852118337,408.6739180605332,3.7692156977254854,3.7692156977254854,31.533638730555083,-0.04531262725768809,1.3422692070745473E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5042629217661707,51280.30400679714,9676.238059733389,98.36787107452,9828254.875306964,75.39114458603555,-2.580192648194909,738.0,4020.0,1083.5175,-1248.4772
Finger3,69.55242550418393,568.4321981627155,41.51263525850824,631.4841959665891,357.56503017279965,-6.1022067768575,0.05296942643125213,357.56503017279965,-6.1022067768575,0.05296942643125213,357.56503017279965,-6.1022067768575,0.05296942643125213,357.56503017279965,-6.1022067768575,0.05296942643125213,10.0,16.526611371847515,1.713601029039167E9,0.0,0.0,4960679.534918889,0.0,0.0,0.0,0.0,0.0,0.0,-15.105340327264978,28342.857668923796,318971.55543574796,564.7756682398312,9276393.34339897,-0.5067613086361518,-0.621666212441769,6.0,117.0,878.1738,-1392.4896
Finger3,103.62523678560706,290.53293793494765,92.32419667328183,314.9750436311203,217.00819571279976,-3.0663848919230077,0.09071191429896786,217.00819571279976,-3.0663848919230077,0.09071191429896786,217.00819571279976,-3.0663848919230077,0.09071191429896786,217.00819571279976,-3.0663848919230077,0.09071191429896786,2.0,3.8339208220417182,1.4320725914082098E8,0.0,0.0,1033776.6175137634,0.0,0.0,0.0,0.0,0.0,0.0,47.993659374999986,6368.190657923971,186200.24101870903,431.5092594820058,1494943.9412995894,-1.1374448429362158,-0.3671776035951575,1.0,32.0,638.38806,-724.1913
Finger3,366.3288486846,791.8394431082424,166.5618412673047,863.6754646266489,793.5438563437542,-66.08881051456092,-3.9488244280013305,464.93379662237476,0.36218765823559806,0.024301498583493064,464.93379662237476,0.36218765823559806,0.024301498583493064,464.93379662237476,0.36218765823559806,0.024301498583493064,5.0,8.975714112602518,3.4125808797162576E9,0.0,0.35601077655807695,3.590840928470942E7,1.0,0.8311806643592912,1.983257064702322E8,0.0,0.0,0.0,-87.6801842608696,35533.64096705758,1206703.0165085178,1098.5003488886646,2.1120724511645775E7,-1.4286325346719477,-0.16907374137727674,4.0,69.0,1459.3597,-1963.4033
Finger3,113.86124134136432,305.0078682656674,141.8204143632089,357.55519137569024,165.6727088509308,63.10284941178918,-6.009220087182719,165.6727088509308,63.10284941178918,-6.009220087182719,165.6727088509308,63.10284941178918,-6.009220087182719,165.6727088509308,63.10284941178918,-6.009220087182719,0.0,0.9222148662454348,235290.91750121114,0.0,0.0,1371317.6313105982,0.0,0.0,0.0,0.0,0.0,0.0,-402.1503153846154,3169.774414169605,105494.16531017587,324.7986534919378,872016.9440391705,-1.353480107090018,0.2989059533005217,1.0,13.0,164.7583,-818.05115
Finger3,181.08461196579898,631.8258788858582,52.3680522814278,790.082185669971,641.7539882453323,-113.0982952865586,3.6641157769110464,210.55402061076074,-0.989872892093274,0.05681196206104877,210.55402061076074,-0.989872892093274,0.05681196206104877,210.55402061076074,-0.989872892093274,0.05681196206104877,10.0,16.715713077548088,1.0632177356872969E10,1.0,1.6559579858138498,4.968987589635518E8,1.0,0.8317575297271437,1.2013801526463744E8,0.0,0.0,0.0,-16.533377335238026,38313.6003041885,749040.4797604322,865.4712472176254,1.955989016897201E7,-0.49094700723994755,-0.10798738539927655,6.0,105.0,1726.236,-1793.1061
Finger3,104.68373779215993,253.09885033564544,133.87928429218414,266.7623460990574,282.8950785353894,-2.135740280151367,-2.135740280151367,292.3897306093893,-0.5379041084383331,-0.0031275104189227576,260.50602190447637,-60.520529412856604,5.541133462412461,292.3897306093893,-0.5379041084383331,-0.0031275104189227576,21.0,33.35749654154584,1.5361107120178898E10,0.0,0.0,635695.74140809,0.0,0.0,0.0,0.0,0.0,0.0,17.317419257692325,39923.21319524795,210574.53001659425,458.8840049692234,1.090860460531699E7,-0.6061291392135928,-0.389071972730173,12.0,208.0,813.9221,-1040.5151
Finger3,222.78498733581972,484.2816684697446,80.8607015358231,543.3472977105545,485.6848473660548,-42.888156344991785,-2.0451094797107885,444.2809781475107,-7.65173748842281,0.04484660856733125,444.2809781475107,-7.65173748842281,0.04484660856733125,444.2809781475107,-7.65173748842281,0.04484660856733125,21.0,33.92111745235561,1.1159768641074162E10,0.0,0.33405183374860803,2.6831706499143854E7,1.0,0.8273011752805551,7.292868723081064E7,0.0,0.0,0.0,-7.511467591508388,42646.172374035596,357854.9197299928,598.2097623158559,1.6118050842975538E7,-0.08485772691841298,0.21641663180029996,11.0,179.0,1581.5186,-1197.9218
Finger3,216.96341155189353,631.0654390262912,95.4367109073873,675.8756116920879,636.5027562862499,-83.85135859718775,-0.2612909525568625,0.0,0.0,0.0,636.5027562862499,-83.85135859718775,-0.2612909525568625,636.5027562862499,-83.85135859718775,-0.2612909525568625,23.0,34.83169433469003,1.5061012530274548E10,0.0,0.3570661615567223,2.170546286549984E7,0.0,0.0,0.0,23.0,35.08721024382396,2.0628914436463177E10,58.49995097987421,46323.69704322612,485342.17260311724,696.6650361566291,1.9464227960954536E7,-0.058253452061174826,-0.21350809832051726,8.0,159.0,1498.7366,-1700.4547
Finger3,352.08736593392047,959.2917700342252,44.22996108581347,1049.3203503907869,144.62346631984383,-1.5923322172976953,0.029667056851549578,144.62346631984383,-1.5923322172976953,0.029667056851549578,964.44077064972,-127.00487409868128,0.725746443459002,144.62346631984383,-1.5923322172976953,0.029667056851549578,23.0,35.17353289166334,1.174403836953598E10,0.0,0.3560268626663547,5.248477019325218E7,0.0,0.0,0.0,0.0,0.0,0.0,-22.56600619447851,44983.5958377917,536730.0495965562,732.6186249315234,2.225344513364689E7,1.3759108012559187,-0.6758586244864081,10.0,163.0,1530.661,-2311.148
