Klasse,minimumSteigungWert,maximumSteigungWert,minimumSenkungWert,maximumSenkungWert,steigungA,steigungB,steigungC,senkungA,senkungB,senkungC,mittelA,mittelB,mittelC,gesamtA,gesamtB,gesamtC,fftAnfangMedian,fftAnfangMittel,fftAnfangPSD,fftMitteMedian,fftMitteMittel,fftMittePSD,fftEndeMedian,fftEndeMittel,fftEndePSD,fftGesamtMedian,fftGesamtMittel,fftGesamtPSD,mittelwert,signalstärke,varianz,standardabweichung,energie,kurtosis,schiefe,zeroCrossings,laenge,maximalwert,minimalwert,minimumSteigungWert,maximumSteigungWert,minimumSenkungWert,maximumSenkungWert,steigungA,steigungB,steigungC,senkungA,senkungB,senkungC,mittelA,mittelB,mittelC,gesamtA,gesamtB,gesamtC,fftAnfangMedian,fftAnfangMittel,fftAnfangPSD,fftMitteMedian,fftMitteMittel,fftMittePSD,fftEndeMedian,fftEndeMittel,fftEndePSD,fftGesamtMedian,fftGesamtMittel,fftGesamtPSD,mittelwert,signalstärke,varianz,standardabweichung,energie,kurtosis,schiefe,zeroCrossings,laenge,maximalwert,minimalwert
Finger2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,75.69244599474874,402.9635027297834,153.77358570652785,435.5113502102968,165.36852131300452,95.5939011150632,-8.152038765666617,165.36852131300452,95.5939011150632,-8.152038765666617,165.36852131300452,95.5939011150632,-8.152038765666617,165.36852131300452,95.5939011150632,-8.152038765666617,1.0,1.393349151223166,446858.6137911063,0.0,0.34985556741612567,8977980.669899983,1.0,0.828405585034199,4.7992104725224696E7,0.0,0.0,0.0,493.57714214285716,4337.6845524255305,220098.98212215843,469.1470794134377,1567570.9004910619,-1.652889884408847,-0.43359643261598574,1.0,14.0,956.8268,-204.43726
Finger2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41.36019268023633,234.67240886112393,91.03240855404687,271.00558293076045,273.14918927580374,-6.654088973999023,-6.654090881347656,273.14918927580374,-6.654088973999023,-6.654090881347656,273.14918927580374,-6.654088973999023,-6.654090881347656,273.14918927580374,-6.654088973999023,-6.654090881347656,1.0,0.9541804261107115,1624692.0137170753,0.0,0.0,872668.8806895505,1.0,0.8531332033895631,1.5505230684294423E7,0.0,0.0,0.0,322.4526510714286,2414.5624376973974,41694.33131318597,204.19189825550367,500251.32720898185,-1.717512555267074,0.05564136786071682,0.0,14.0,617.8436,59.317017
Finger2,191.1699144569408,665.828311975538,114.32616041158418,776.1157852814447,671.4254812506833,-133.85831666374952,7.43072531489031,147.4583588536425,36.40651776554648,-0.8200845847452101,147.4583588536425,36.40651776554648,-0.8200845847452101,147.4583588536425,36.40651776554648,-0.8200845847452101,2.0,3.663372186656932,2.6131027228196028E8,0.0,0.0,7082033.87392281,1.0,0.8475198652808864,1.342707345031548E8,0.0,0.0,0.0,-37.11620031578952,16784.213050195143,986160.1493402745,993.0559648581113,9272533.88049575,-1.1325859115965091,0.0663563846710959,3.0,38.0,1566.7145,-1742.9535,89.25696852511086,234.3429255164501,86.37733744761992,283.9659983018605,196.69815471394736,2.5840803730379207,-0.3248592763655669,196.69815471394736,2.5840803730379207,-0.3248592763655669,196.69815471394736,2.5840803730379207,-0.3248592763655669,196.69815471394736,2.5840803730379207,-0.3248592763655669,3.0,2.384822241074939,45166.370982923894,0.0,0.35488968715399727,3150468.311500648,0.0,0.0,0.0,0.0,0.0,0.0,90.42703169565215,3944.9889409590646,128669.5893142569,358.70543530068915,784345.7372491797,-1.415255216214313,0.26130224195313256,2.0,23.0,672.9309,-379.06494
Finger2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,69.84683287089874,258.29943165368775,75.79438179570865,280.31612007905215,264.33970727277233,-28.79920110930459,1.3448743908201912,264.33970727277233,-28.79920110930459,1.3448743908201912,264.33970727277233,-28.79920110930459,1.3448743908201912,264.33970727277233,-28.79920110930459,1.3448743908201912,3.0,4.1038737496321245,4.225941062972357E7,0.0,0.0,729838.7928943608,0.0,0.0,0.0,0.0,0.0,0.0,45.41595616666665,4918.227656990857,122377.69188685631,349.8252304892492,920175.5916612553,-1.3886649796605353,0.26189508835437225,2.0,30.0,663.8672,-386.71875
Finger2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,63.51258594685225,190.17094114830155,86.21110229669218,222.96002747167114,207.43490486591554,-4.426521996582402,0.024177247524697548,207.43490486591554,-4.426521996582402,0.024177247524697548,207.43490486591554,-4.426521996582402,0.024177247524697548,207.43490486591554,-4.426521996582402,0.024177247524697548,0.0,0.7999237853565264,552247.2638539415,0.0,0.3353012186232826,4084848.0106598884,0.0,0.0,0.0,0.0,0.0,0.0,-16.60784130955414,9250.53883176515,30603.071535448616,174.93733602478522,1216269.20865557,2.5939445434092523,0.1274070184387204,16.0,157.0,527.1057,-533.85315
Finger2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41.30621465921598,151.0685111890754,80.9165175620257,191.4800087326026,61.00315755507586,-0.4606438918406983,0.0012413783892512974,61.00315755507586,-0.4606438918406983,0.0012413783892512974,61.00315755507586,-0.4606438918406983,0.0012413783892512974,61.00315755507586,-0.4606438918406983,0.0012413783892512974,25.0,34.33184718612987,1.9380093909777126E8,0.0,0.35204006258447673,1141284.4329530604,0.0,0.0,0.0,0.0,0.0,0.0,-2.154636316448862,10986.786443043962,9085.222000083742,95.3164309029862,796432.0740905008,6.500930360426317,1.2805007682431482,34.0,352.0,480.2765,-343.11218
Finger2,185.52353148235667,407.9853602555086,82.76541908780959,430.9070731905461,267.6271978153113,-3.668141515593817,0.043655337421395934,267.6271978153113,-3.668141515593817,0.043655337421395934,267.6271978153113,-3.668141515593817,0.043655337421395934,267.6271978153113,-3.668141515593817,0.043655337421395934,11.0,17.952250601042433,9.832163273289292E8,0.0,0.804015007199178,3.5989721809261054E7,0.0,0.0,0.0,0.0,0.0,0.0,56.19307500891089,23277.015744803084,246656.31418653816,496.64505855443497,6330240.351361332,-1.3203871685577948,0.1533657396604742,5.0,101.0,966.8976,-688.64136,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Finger2,127.0756414073485,365.97976033778895,130.83459790602802,389.9742401238677,127.7065366390575,51.99568488336217,-2.078125816701686,127.7065366390575,51.99568488336217,-2.078125816701686,127.7065366390575,51.99568488336217,-2.078125816701686,127.7065366390575,51.99568488336217,-2.078125816701686,1.0,0.9441128673904379,6879549.639755426,0.0,0.3558694066266694,7483536.785354991,0.0,0.0,0.0,0.0,0.0,0.0,-488.3035070882352,4831.061138947943,120579.46922510286,347.24554601190044,1531697.9707562441,-0.8228637353080157,0.733237756288816,1.0,17.0,226.08948,-884.61914,77.60147621369858,388.5836784178618,43.12864372598228,420.0159803442062,189.40548769292332,-3.607244303390331,0.05906090564430633,188.15432632818056,-3.639455378839955,0.06269982806579133,188.15432632818056,-3.639455378839955,0.06269982806579133,188.15432632818056,-3.639455378839955,0.06269982806579133,15.0,18.16317238964718,4.0128022899566185E8,0.0,0.0,2150060.9104339597,0.0,0.0,0.0,0.0,0.0,0.0,-64.30868740789474,12921.571309167164,165706.38534059466,407.0704918568707,3200624.086675603,-0.5285598001529288,-0.9425680035860161,5.0,76.0,399.9115,-940.31067
Finger2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,77.42016094169534,222.4164103446182,59.06902405785694,253.3948281502935,51.087228372450454,58.33427428293868,-4.052549067085106,51.087228372450454,58.33427428293868,-4.052549067085106,51.087228372450454,58.33427428293868,-4.052549067085106,51.087228372450454,58.33427428293868,-4.052549067085106,1.0,1.0111518822239833,314949.3943232184,0.0,0.3351861031965178,5279513.41641988,1.0,0.8306420280046487,1.477689479063395E7,0.0,0.0,0.0,-308.2483291875,2792.347725237179,55018.821632643,234.56091241433,592991.9130376739,-1.6459564358168697,0.14811103193201589,1.0,16.0,47.03064,-606.76575
Finger2,111.04180734099768,356.9462581655096,65.89872908697626,412.56180216986843,69.88611069286867,1.3464847684706456,-0.0034060762586399784,69.88611069286867,1.3464847684706456,-0.0034060762586399784,69.88611069286867,1.3464847684706456,-0.0034060762586399784,69.88611069286867,1.3464847684706456,-0.0034060762586399784,25.0,34.98756406775837,2.2325379983071446E9,0.0,0.35226960725731,8233409.436361939,1.0,0.8382415568826063,3.872987262269738E7,0.0,0.0,0.0,18.238780255222235,27705.03355178307,147427.76127374923,383.96322906464525,6637583.887438355,-0.0767723174469368,0.2974323198891621,12.0,180.0,891.4673,-807.98035,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
