Klasse,minimumSteigungWert,maximumSteigungWert,minimumSenkungWert,maximumSenkungWert,steigungA,steigungB,steigungC,senkungA,senkungB,senkungC,mittelA,mittelB,mittelC,gesamtA,gesamtB,gesamtC,fftAnfangMedian,fftAnfangMittel,fftAnfangPSD,fftMitteMedian,fftMitteMittel,fftMittePSD,fftEndeMedian,fftEndeMittel,fftEndePSD,fftGesamtMedian,fftGesamtMittel,fftGesamtPSD,mittelwert,signalstärke,varianz,standardabweichung,energie,kurtosis,schiefe,zeroCrossings,laenge,maximalwert,minimalwert
Finger2,49.77956697478434,128.97618135225682,81.03352907151974,136.3471507779481,131.04340853628827,131.04340853628827,131.04340853628827,0.0,0.0,0.0,0.0,0.0,0.0,111.83536692418647,-2.4401403780669,0.06679956533126541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.854643102564116,3823.8962240493797,44766.582487740445,211.58114870597626,425862.1633262088,-1.4278008179455761,0.35354612214741116,2.0,39.0,332.63855,-324.78333
Finger2,61.83096783094274,299.3582430959638,95.2767989986927,336.43046271802575,184.43547594285621,-5.790311522219426,0.05863110003684846,184.43547594285621,-5.790311522219426,0.05863110003684846,184.43547594285621,-5.790311522219426,0.05863110003684846,184.43547594285621,-5.790311522219426,0.05863110003684846,11.0,17.13006621384383,3.050861555230209E8,0.0,0.0,1484905.28977561,1.0,0.8298650719110345,2.61352130918688E7,0.0,0.0,0.0,61.77783610092593,10741.163642547475,59639.18921111317,244.2113617568052,1695268.0294570993,0.23989225074743858,0.8438227066326226,6.0,108.0,718.75305,-339.78882
Finger2,53.0517125504076,146.44932938472326,41.35983613593406,151.29262044526183,31.488974746538474,34.79404693975181,-2.304619383605573,31.488974746538474,34.79404693975181,-2.304619383605573,31.488974746538474,34.79404693975181,-2.304619383605573,31.488974746538474,34.79404693975181,-2.304619383605573,1.0,0.9588930767775341,229655.62942341328,0.0,0.33556834029151994,1836922.9927942057,1.0,0.8340621032472127,6610082.342954466,0.0,0.0,0.0,-201.26495524999999,1821.381193358806,18206.985721600333,134.9332639551876,239132.46435937614,-1.55321220938134,0.24276350403456903,1.0,16.0,16.616821,-370.8069
Finger2,65.47698205901918,183.22196714194436,36.11179190984354,205.99789245675282,165.44125176773343,10.512143823190286,-2.2851080842102363,165.44125176773343,10.512143823190286,-2.2851080842102363,165.44125176773343,10.512143823190286,-2.2851080842102363,165.44125176773343,10.512143823190286,-2.2851080842102363,4.0,5.023955654612391,1.0086959367688334E7,0.0,0.0,0.0,1.0,1.7547593317059513,3.596666796689522E7,0.0,0.0,0.0,-123.06518468,3644.6839452930067,56161.82905899472,236.98487094959188,540036.9744506971,-1.6063834661134626,-0.07253240633270407,3.0,30.0,205.94788,-505.05066
Finger2,89.96298421899388,225.33411300460105,51.565897948516856,231.93357714807678,230.3599928933557,-46.24993326267543,3.4218242865981097,230.3599928933557,-46.24993326267543,3.4218242865981097,230.3599928933557,-46.24993326267543,3.4218242865981097,230.3599928933557,-46.24993326267543,3.4218242865981097,1.0,0.8648026305639777,1963435.707046672,0.0,0.0,550887.5892127204,1.0,0.8380450194964666,1.502420361362285E7,0.0,0.0,0.0,276.12876971249995,2479.564740553623,34102.547666268816,184.66875119052713,446935.36329573864,-1.5696754132485118,-0.09605354528162732,0.0,16.0,527.81067,5.5389404
Finger2,62.7951473776848,199.46337604489062,60.05146055791968,215.4676064374129,56.395724550176624,48.74430857288576,-3.868374277450073,56.395724550176624,48.74430857288576,-3.868374277450073,56.395724550176624,48.74430857288576,-3.868374277450073,56.395724550176624,48.74430857288576,-3.868374277450073,1.0,1.0902720814584927,286113.5534159511,0.0,0.0,514003.4224417023,0.0,0.0,0.0,0.0,0.0,0.0,249.21635314285712,2057.0736911674217,38281.05451053337,195.65544845603807,348601.7866107721,-1.3998984651451338,-0.3528240027546956,1.0,14.0,490.3473,-101.01013
Finger2,73.55818973308143,206.09450446910046,64.40563345462499,211.46972407810256,48.80535034166314,43.93811445148822,-2.919113420363228,48.80535034166314,43.93811445148822,-2.919113420363228,48.80535034166314,43.93811445148822,-2.919113420363228,48.80535034166314,43.93811445148822,-2.919113420363228,1.0,1.1192977049479196,841576.348716678,0.0,0.3560320260462708,2007126.2292403395,0.0,0.0,0.0,0.0,0.0,0.0,260.94703525625,2433.7586988828443,37905.189285030254,194.69255066650663,421632.82594106515,-1.1836257277939768,-0.5084119935635522,1.0,16.0,502.43225,-101.61438
Finger2,105.10331993606141,229.22708050254766,65.63005673615723,240.62395525471388,251.46492792025708,-1.9567680358886719,-1.9567699432373047,251.46492792025708,-1.9567680358886719,-1.9567699432373047,251.46492792025708,-1.9567680358886719,-1.9567699432373047,251.46492792025708,-1.9567680358886719,-1.9567699432373047,18.0,19.76568483499205,7.948314119930828E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.286742677500005,6758.611143517821,28333.443699516305,168.32541014213007,730532.7368284306,1.3411388274079794,1.1131886649653775,7.0,100.0,536.0687,-240.1886
Finger2,35.32387845954967,126.15352178942302,45.59036586040336,136.66510030088386,36.197963521698455,-0.16813653982607857,2.653717206695023E-4,36.197963521698455,-0.16813653982607857,2.653717206695023E-4,36.197963521698455,-0.16813653982607857,2.653717206695023E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7980099521777486,3540505.105965123,1.0,0.8395856606153598,4993036.72110755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finger2,33.0266076420471,155.38296074076547,33.32979441103639,175.22347740139026,33.9341222173673,42.21209303739204,-3.130305797519725,33.9341222173673,42.21209303739204,-3.130305797519725,33.9341222173673,42.21209303739204,-3.130305797519725,33.9341222173673,42.21209303739204,-3.130305797519725,1.0,1.0067163164512956,215923.92813470235,0.0,0.3542356141897986,1496688.854798404,0.0,0.0,0.0,0.0,0.0,0.0,211.3928233333333,1764.0212180435008,22710.50616346765,150.70005362795214,249766.4371794684,-1.8631137215722362,-0.1566725208967439,0.0,15.0,388.83362,22.25647
